"id_person_unique","id_fam1968","employed","emp_2023","sex","age_2021","emp_2021","educ_yrs_2021","days_unemp_2021","flourish_2021","soc_anxiety_2021","fam_expend_2021","female","emp_2021_working","log_fam_expend_2021","age_2023","food_ranout_2023","food_notlast_2023"
"1168_44",1168,1,1,2,23,1,14,0,13,3,24043.84,1,1,10.0876756994996,25,NA,NA
"1168_47",1168,0,3,1,17,7,12,0,18,1,50043.78,0,0,10.8206734835999,19,NA,NA
"1168_48",1168,1,1,2,16,7,11,NA,NA,NA,58810,1,0,10.9820841912203,18,NA,NA
"1184_46",1184,0,3,1,24,1,14,0,14,3,86820,0,1,11.3716038068706,26,NA,NA
"1184_48",1184,1,2,2,17,7,11,NA,NA,NA,43804.66,1,0,10.6875183117602,19,3,3
"1185_34",1185,1,1,2,24,1,16,0,13,2,49160,1,1,10.8028559052143,26,NA,NA
"1203_33",1203,1,1,2,19,1,11,0,12,5,60361.09,1,1,11.0081165378622,21,NA,NA
"1211_30",1211,1,1,1,23,1,15,0,15,1,42743.37,0,1,10.6629927697858,24,NA,NA
"1213_32",1213,1,1,1,23,3,15,0,4,3,121482.19,0,0,11.7075311782815,25,NA,NA
"1213_33",1213,1,1,1,19,1,14,0,9,2,121482.19,0,1,11.7075311782815,21,3,2
"1221_37",1221,1,1,1,23,1,17,0,14,3,27852.68,0,1,10.2347203730714,25,NA,NA
"1227_35",1227,1,1,1,24,1,15,0,11,3,42165.26,0,1,10.6493756541663,26,NA,NA
"1230_33",1230,1,1,1,17,1,10,NA,NA,NA,21990,0,1,9.99838855773085,19,NA,NA
"1236_32",1236,1,1,1,26,1,12,0,13,3,22633.66,0,1,10.027237638772,28,NA,NA
"1249_30",1249,1,1,1,16,7,10,NA,NA,NA,96300,0,0,11.4752339819483,18,NA,NA
"1258_34",1258,1,1,2,25,1,16,0,15,4,42890.21,1,1,10.6664221888173,27,NA,NA
"1260_42",1260,1,1,2,26,1,16,0,14,3,74624,1,1,11.2202308506949,28,NA,NA
"1267_32",1267,1,1,2,20,7,16,0,13,4,124448.46,1,0,11.7316549686943,22,3,3
"1269_34",1269,1,1,1,21,3,14,0,13,3,29040,0,0,10.2764639036076,24,NA,NA
"1269_35",1269,1,1,1,20,1,14,0,16,3,143664.55,0,1,11.8752433077658,22,NA,NA
"1269_36",1269,1,1,1,19,7,10,NA,NA,NA,60030.22,0,0,11.0026200392111,21,NA,NA
"1269_177",1269,1,1,2,23,1,17,0,13,4,50938.61,1,1,10.8383960924382,24,NA,NA
"1284_34",1284,1,1,1,20,1,14,0,12,3,152011.64,0,1,11.9317189542657,22,NA,NA
"1300_34",1300,1,1,2,21,7,15,0,15,3,34120,1,0,10.4376683094997,23,NA,NA
"1314_30",1314,1,2,1,23,1,14,0,14,2,82280.21,0,1,11.3178980495411,25,NA,NA
"1314_31",1314,1,1,2,21,1,12,0,6,5,90780.4,1,1,11.4162096977906,23,NA,NA
"1314_32",1314,1,1,1,18,3,13,0,10,5,114965.42,0,0,11.6523953647051,21,NA,NA
"1314_33",1314,1,1,2,18,1,12,0,9,4,90780.4,1,1,11.4162096977906,20,3,3
"1332_33",1332,1,1,2,24,1,15,0,8,5,56150,1,1,10.935799769447,26,NA,NA
"1335_54",1335,1,1,1,26,1,16,0,16,1,39170.93,0,1,10.5757156978484,28,NA,NA
"1335_55",1335,1,2,1,25,3,13,0,10,4,40460,0,0,10.608093826185,27,NA,NA
"1335_56",1335,1,1,2,25,1,13,0,15,3,54732,1,1,10.9102220971798,27,NA,NA
"1335_60",1335,1,1,1,22,1,12,NA,NA,NA,46736,0,1,10.7522914211805,24,NA,NA
"1335_62",1335,1,1,1,22,1,15,0,8,4,59249,0,1,10.9895210589974,24,NA,NA
"1335_65",1335,1,1,2,18,1,10,0,5,4,59249,1,1,10.9895210589974,20,NA,NA
"1335_66",1335,1,1,2,18,3,12,0,9,5,33046.3,1,0,10.4056951475402,20,3,3
"1335_69",1335,1,1,1,16,7,9,NA,NA,NA,113646.18,0,0,11.6408540159504,18,NA,NA
"1336_36",1336,1,1,2,20,1,15,0,12,3,19948,1,1,9.90093429574841,22,NA,NA
"1338_30",1338,1,1,2,21,1,11,0,8,4,39846.57,1,1,10.5928167036891,23,3,3
"1342_32",1342,1,1,2,20,1,12,0,14,4,37900,1,1,10.5427327759467,22,NA,NA
"1342_33",1342,1,1,2,16,7,9,NA,NA,NA,38780,1,0,10.5656857149521,18,3,3
"1345_36",1345,1,1,1,23,1,15,0,8,4,57580,0,1,10.9609479311567,25,NA,NA
"1345_37",1345,1,1,1,21,1,15,0,11,3,87866.13,0,1,11.3835810660696,23,NA,NA
"1353_36",1353,1,1,1,19,7,NA,0,14,2,22590,0,0,10.0253068758572,22,NA,NA
"1353_40",1353,1,1,1,17,7,11,0,11,3,68780.04,0,0,11.1386834045466,20,NA,NA
"1368_32",1368,0,3,2,25,3,NA,0,NA,2,44510.65,1,0,10.7035062316441,26,NA,NA
"1383_183",1383,1,2,2,24,1,12,0,9,4,61425.4,1,1,11.0255949891524,26,NA,NA
"1384_31",1384,1,1,1,24,1,17,0,13,4,27050,0,1,10.205479252168,25,NA,NA
"1391_36",1391,1,1,1,16,1,10,NA,NA,NA,29690,0,1,10.2985992485648,19,NA,NA
"1394_40",1394,1,1,1,24,1,13,0,14,3,50304.83,0,1,10.825876253944,26,NA,NA
"1398_31",1398,1,1,2,23,1,12,0,12,4,20987.91,1,1,9.95174948197606,25,NA,NA
"1406_36",1406,1,1,1,16,7,10,NA,NA,NA,158895.03,0,0,11.9760053679459,18,NA,NA
"1407_32",1407,1,1,1,26,1,12,0,11,1,57536,0,1,10.9601834981029,28,NA,NA
"1411_47",1411,1,1,2,19,1,14,0,6,4,52746,1,1,10.8732621776831,21,NA,NA
"1411_191",1411,0,3,1,20,3,13,0,8,5,30560,0,0,10.3274799652582,23,NA,NA
"1411_208",1411,1,1,1,20,2,12,0,7,5,29425,0,1,10.2896339162579,22,NA,NA
"1426_41",1426,1,1,2,22,3,14,0,15,3,30296.17,1,0,10.3188095877955,24,NA,NA
"1426_43",1426,1,1,2,20,1,13,0,9,5,51643.33,1,1,10.8521356911743,22,3,3
"1426_188",1426,1,1,1,22,1,15,0,12,4,51643.33,0,1,10.8521356911743,24,NA,NA
"1429_31",1429,1,1,2,24,1,16,0,15,4,32610.74,1,1,10.3924276252256,26,NA,NA
"1431_31",1431,1,1,1,26,7,15,0,11,4,85099.02,0,0,11.3515825495791,28,NA,NA
"1431_173",1431,1,1,1,24,1,14,0,17,3,39716,0,1,10.5895345866058,26,NA,NA
"1434_36",1434,1,1,2,23,1,15,0,13,5,135547.99,1,1,11.817088403774,25,NA,NA
"1434_37",1434,1,1,1,23,7,17,0,14,4,129114.5,0,0,11.7684626315953,25,NA,NA
"1434_38",1434,1,1,2,18,1,12,0,9,3,135547.99,1,1,11.817088403774,20,NA,NA
"1434_39",1434,1,1,2,19,1,14,0,12,4,129114.5,1,1,11.7684626315953,22,NA,NA
"1434_40",1434,1,1,2,18,1,12,0,8,4,78893.19,1,1,11.2758628666067,21,NA,NA
"1434_41",1434,1,1,2,16,1,9,NA,NA,NA,129114.5,1,1,11.7684626315953,18,NA,NA
"1434_42",1434,1,1,2,17,7,10,0,10,5,72058.58,1,0,11.1852485558088,19,NA,NA
"1434_43",1434,1,1,1,16,1,10,NA,NA,NA,135547.99,0,1,11.817088403774,18,NA,NA
"1438_38",1438,1,1,1,22,1,13,0,6,5,29285.38,0,1,10.2848778405142,24,NA,NA
"1438_39",1438,1,1,2,20,1,12,0,14,2,78820,1,1,11.2749347378038,22,3,3
"1445_38",1445,1,1,2,22,1,12,0,13,4,24193.67,1,1,10.0938876399528,24,NA,NA
"1462_30",1462,1,1,1,23,1,16,0,13,2,62760,0,1,11.0470891404358,25,NA,NA
"1480_34",1480,1,1,2,26,1,16,0,10,3,50828,1,1,10.8362223368262,28,NA,NA
"1485_188",1485,1,1,1,21,1,12,0,15,2,34935.7,0,1,10.4612931316031,22,NA,NA
"1496_33",1496,1,1,2,19,1,13,0,12,4,171248,1,1,12.0508739166914,20,3,3
"1496_35",1496,1,1,2,17,7,12,0,10,5,171248,1,0,12.0508739166914,19,3,3
"1498_38",1498,0,3,1,25,1,12,0,14,1,6480,0,1,8.77663009842772,27,NA,NA
"1498_39",1498,0,3,1,25,1,9,0,8,4,37070.81,0,1,10.5206121214972,27,NA,NA
"1498_42",1498,1,1,2,18,8,12,0,5,4,15902.61,1,0,9.67430140646289,20,NA,NA
"1498_177",1498,1,1,1,22,7,16,0,17,3,77440,0,0,11.2572716350902,24,NA,NA
"1501_32",1501,0,3,1,22,3,11,0,7,5,50373.02,0,0,10.8272308449655,23,NA,NA
"1501_33",1501,0,3,1,19,8,11,0,13,3,50373.02,0,0,10.8272308449655,21,NA,NA
"1516_33",1516,1,1,2,26,1,16,0,6,5,78694,1,1,11.2733348999857,27,NA,NA
"1516_34",1516,1,1,2,20,7,14,0,10,3,20550,1,0,9.93066488054092,22,NA,NA
"1533_35",1533,1,1,1,21,1,12,NA,NA,NA,72806.15,0,1,11.1955694436478,23,NA,NA
"1533_36",1533,1,1,2,19,8,9,0,NA,3,72806.15,1,0,11.1955694436478,21,NA,NA
"1533_37",1533,1,1,1,16,1,NA,NA,NA,NA,72806.15,0,1,11.1955694436478,19,NA,NA
"1540_33",1540,1,1,2,22,1,12,0,11,2,55972.36,1,1,10.9326311422436,24,NA,NA
"1542_40",1542,1,1,2,26,1,17,0,11,3,53635.42,1,1,10.8899835939304,28,NA,NA
"1565_40",1565,1,1,1,18,8,12,0,15,3,162900.77,0,0,12.0009026600928,20,2,2
"1571_40",1571,1,1,1,24,1,11,0,10,5,44552.82,0,1,10.7044531755754,26,NA,NA
"1571_41",1571,0,3,1,22,6,11,0,8,2,44552.82,0,0,10.7044531755754,24,NA,NA
"1571_42",1571,0,3,1,18,1,12,0,12,3,34488,0,1,10.4483957115993,20,NA,NA
"1571_43",1571,0,3,1,18,7,11,0,11,3,39244,0,0,10.5775793265609,20,3,3
"1572_43",1572,1,1,2,26,1,14,0,9,5,24542.75,1,1,10.1082125183263,28,NA,NA
"1572_45",1572,1,1,1,24,1,12,NA,NA,NA,86680,0,1,11.3699899922704,26,NA,NA
"1572_49",1572,0,3,2,22,3,12,0,11,3,55847.23,1,0,10.9303931119629,24,NA,NA
"1579_45",1579,1,1,1,16,7,9,NA,NA,NA,49849,0,0,10.81677377539,18,NA,NA
"1579_47",1579,1,1,1,17,7,10,NA,NA,NA,72589.18,0,0,11.1925849299562,19,NA,NA
"1583_32",1583,1,1,2,21,1,13,0,8,2,39011.67,1,1,10.5716417441472,23,NA,NA
"1583_33",1583,1,1,2,17,1,10,NA,NA,NA,66255.18,1,1,11.1012840225167,19,NA,NA
"1591_37",1591,1,1,2,26,1,16,0,15,4,75684.7,1,1,11.2343445180143,28,NA,NA
"1613_42",1613,1,1,2,25,1,14,NA,NA,NA,64216.79,1,1,11.0700355540959,27,2,3
"1613_44",1613,1,1,2,20,1,13,NA,NA,NA,65967.56,1,1,11.096933543875,22,NA,NA
"1613_46",1613,1,1,1,17,7,12,0,8,3,47940.78,0,0,10.7777426370446,19,NA,NA
"1613_47",1613,1,1,1,17,1,11,0,14,3,55094.3,0,1,10.9168196920473,19,NA,NA
"1627_32",1627,1,1,2,26,1,12,0,11,4,62983.29,1,1,11.0506406091977,28,NA,NA
"1628_34",1628,1,1,1,21,1,14,0,12,3,62990.08,0,1,11.0507484080477,24,3,3
"1644_32",1644,1,1,2,25,1,16,0,17,3,57173.25,1,1,10.9538589011836,28,NA,NA
"1645_32",1645,1,1,2,25,1,16,0,16,3,36903.51,1,1,10.5160890447823,27,NA,NA
"1645_33",1645,1,1,2,24,1,16,0,17,2,91258,1,1,11.4214568967181,26,NA,NA
"1645_34",1645,1,1,1,23,1,16,0,14,2,187594.97,0,1,12.1420458334472,24,3,3
"1645_36",1645,0,3,2,20,7,14,0,10,4,160840,1,0,11.9881715783507,21,NA,NA
"1652_36",1652,1,1,1,18,1,12,0,14,2,41400,0,1,10.6310603141111,21,NA,NA
"1654_32",1654,1,1,2,26,1,14,0,13,4,25438.42,1,1,10.144055218452,28,NA,NA
"1663_46",1663,1,1,2,24,6,16,NA,NA,NA,70280.51,1,0,11.1602640275568,27,NA,NA
"1670_35",1670,0,3,1,26,6,12,0,16,2,34280,0,0,10.4423465438148,28,NA,NA
"1670_37",1670,1,1,2,22,1,11,0,15,3,32427.43,1,1,10.3867907861652,24,NA,NA
"1670_39",1670,0,3,2,16,7,10,NA,NA,NA,14175.06,1,0,9.55930990534155,19,1,1
"1682_36",1682,0,3,2,17,1,12,0,14,4,161707.65,1,1,11.9935515382594,19,2,3
"1689_32",1689,0,3,2,22,3,12,0,11,4,17401.86,1,0,9.7643898395118,24,NA,NA
"1690_37",1690,1,1,2,23,1,13,0,10,3,95317.57,1,1,11.464979929002,25,NA,NA
"1695_54",1695,1,1,2,24,1,17,0,11,4,113024.6,1,1,11.6353696207088,26,NA,NA
"1695_59",1695,1,1,1,17,7,11,0,13,4,68291.96,0,0,11.1315619655758,19,NA,NA
"1695_60",1695,1,1,2,17,1,10,NA,NA,NA,129840,1,1,11.7740659039456,19,NA,NA
"1695_62",1695,1,1,1,17,1,10,NA,NA,NA,81963.34,0,1,11.3140395536107,19,3,3
"1697_51",1697,1,1,1,20,1,12,0,9,4,34628,0,1,10.452446760283,23,NA,NA
"1700_39",1700,1,1,1,26,3,12,0,6,3,27363.38,0,0,10.2169974466431,27,NA,NA
"1700_40",1700,1,1,1,23,1,16,0,10,5,24175.22,0,1,10.0931247844049,25,NA,NA
"1701_35",1701,1,1,2,26,1,16,0,15,3,61678,1,1,11.029698795395,28,NA,NA
"1701_36",1701,1,1,2,24,1,16,0,13,5,44302.79,1,1,10.6988255054212,26,NA,NA
"1709_33",1709,1,1,2,17,7,10,0,NA,5,107603.26,1,0,11.5862155170042,19,NA,NA
"1722_41",1722,1,1,2,24,1,17,0,11,2,44293.7,1,1,10.6986203100497,26,NA,NA
"1722_43",1722,1,1,2,21,3,13,0,12,5,63480,1,0,11.0584959275093,24,NA,NA
"1722_44",1722,1,1,2,19,3,12,0,6,2,52464.2,1,0,10.8679053716499,21,3,2
"1722_45",1722,0,3,1,17,7,11,NA,NA,NA,33380,0,0,10.4157421548258,19,NA,NA
"1751_31",1751,0,3,2,19,6,12,0,8,5,92413.12,1,0,11.4340350598077,21,NA,NA
"1762_47",1762,0,3,2,23,1,10,0,13,3,23729.14,1,1,10.0745012491174,25,NA,NA
"1762_51",1762,1,1,1,21,1,15,0,15,3,26792,0,1,10.195895938352,23,NA,NA
"1762_53",1762,1,1,1,19,3,11,0,14,3,68100,0,0,11.1287471763176,21,NA,NA
"1762_56",1762,0,3,2,16,7,9,NA,NA,NA,13631.58,1,0,9.52021779511236,18,NA,NA
"1763_39",1763,1,1,2,25,1,12,0,13,3,43506,1,1,10.6806771236708,27,NA,NA
"1763_183",1763,1,1,1,19,1,14,0,10,3,19988,0,1,9.90293740123065,21,2,2
"1767_33",1767,1,1,2,25,1,14,0,13,1,70684,1,1,11.1659886653011,27,NA,NA
"1774_32",1774,1,1,2,20,7,14,0,11,4,76021,1,0,11.2387780510633,22,3,3
"1782_35",1782,1,1,2,25,1,13,0,11,5,61671.99,1,1,11.029601350676,26,NA,NA
"1786_51",1786,1,1,2,19,1,12,0,12,4,10776,1,1,9.28516951259683,20,NA,NA
"1786_53",1786,0,3,1,17,7,11,NA,NA,NA,37606.44,0,0,10.5349571821443,19,NA,NA
"1787_194",1787,1,1,2,19,1,12,0,15,3,47548.11,1,1,10.7695183506585,21,NA,NA
"1802_39",1802,1,1,1,18,3,10,0,10,4,61670.55,0,0,11.0295780014462,20,NA,NA
"1807_37",1807,1,1,1,25,1,17,0,15,4,40780,0,1,10.6159715656522,26,NA,NA
"1810_47",1810,0,3,1,16,7,9,NA,NA,NA,51860,0,0,10.8563223415909,18,NA,NA
"1821_32",1821,1,1,2,18,1,12,0,9,3,67227.18,1,1,11.1158477838487,20,3,3
"1830_35",1830,1,1,2,24,1,12,0,NA,NA,50964.07,1,1,10.8388957750932,26,NA,NA
"1830_36",1830,0,3,2,22,3,14,0,12,4,40270,1,0,10.6033868859186,23,NA,NA
"1839_38",1839,1,1,2,24,1,12,0,13,3,98566.21,1,1,11.4984939295009,27,NA,NA
"1839_39",1839,1,1,2,20,1,11,0,14,5,31920,1,1,10.3710193793938,23,NA,NA
